"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CD","CI","CLC","CLLC","CLOC","DLOC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","LDC","LLDC","LLOC","LOC","MI","MIMS","MISEI","MISM","McCC","NII","NL","NLE","NOI","NOS","NUMPAR","TCD","TCLOC","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Best Practice Rules","Code Style Rules","Design Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Runtime Rules","Security Rules","Clone Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Documentation Metric Rules","Size Metric Rules"
"L5047","void setRoll(boolean roll)","com.serotonin.mango.vo.dataSource.virtual.IncrementAnalogChangeVO.setRoll(Z)V","L11661","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\IncrementAnalogChangeVO.java","89","5","91","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22978","void addProperties(List<LocalizableMessage> list)","com.serotonin.mango.vo.dataSource.virtual.IncrementAnalogChangeVO.addProperties(Ljava/util/List;)V","L11661","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\IncrementAnalogChangeVO.java","93","5","100","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8","0","0","0","0","1","0","0","0","3","5","1","0","0","8","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22980","void addPropertyChanges(List<LocalizableMessage> list, Object o)","com.serotonin.mango.vo.dataSource.virtual.IncrementAnalogChangeVO.addPropertyChanges(Ljava/util/List;Ljava/lang/Object;)V","L11661","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\IncrementAnalogChangeVO.java","102","5","110","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","0","0","0","0","1","0","0","0","3","6","2","0","0","9","9","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22990","void writeObject(ObjectOutputStream out)","com.serotonin.mango.vo.dataSource.virtual.IncrementAnalogChangeVO.writeObject(Ljava/io/ObjectOutputStream;)V","L11661","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\IncrementAnalogChangeVO.java","120","5","126","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","0","0","0","0","1","0","0","0","0","5","1","0","0","7","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22993","void readObject(ObjectInputStream in)","com.serotonin.mango.vo.dataSource.virtual.IncrementAnalogChangeVO.readObject(Ljava/io/ObjectInputStream;)V","L11661","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\IncrementAnalogChangeVO.java","128","5","138","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","9","11","0","0","0","0","2","0","0","0","0","6","1","0","1","9","11","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22998","int typeId()","com.serotonin.mango.vo.dataSource.virtual.IncrementMultistateChangeVO.typeId()I","L11681","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\IncrementMultistateChangeVO.java","40","5","43","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","0","1","0","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22999","LocalizableMessage getDescription()","com.serotonin.mango.vo.dataSource.virtual.IncrementMultistateChangeVO.getDescription()LLocalizableMessage;","L11681","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\IncrementMultistateChangeVO.java","45","5","48","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","0","1","0","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23000","ChangeTypeRT createRuntime()","com.serotonin.mango.vo.dataSource.virtual.IncrementMultistateChangeVO.createRuntime()Lcom/serotonin/mango/rt/dataSource/virtual/ChangeTypeRT;","L11681","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\IncrementMultistateChangeVO.java","50","5","53","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","1","1","0","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11692","boolean isRoll()","com.serotonin.mango.vo.dataSource.virtual.IncrementMultistateChangeVO.isRoll()Z","L11681","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\IncrementMultistateChangeVO.java","55","5","57","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5051","void setRoll(boolean roll)","com.serotonin.mango.vo.dataSource.virtual.IncrementMultistateChangeVO.setRoll(Z)V","L11681","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\IncrementMultistateChangeVO.java","59","5","61","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11690","int[] getValues()","com.serotonin.mango.vo.dataSource.virtual.IncrementMultistateChangeVO.getValues()[I","L11681","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\IncrementMultistateChangeVO.java","63","5","65","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5098","void setValues(int[] values)","com.serotonin.mango.vo.dataSource.virtual.IncrementMultistateChangeVO.setValues([I)V","L11681","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\IncrementMultistateChangeVO.java","67","5","69","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23008","void addProperties(List<LocalizableMessage> list)","com.serotonin.mango.vo.dataSource.virtual.IncrementMultistateChangeVO.addProperties(Ljava/util/List;)V","L11681","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\IncrementMultistateChangeVO.java","71","5","76","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","0","0","3","3","1","0","0","6","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23012","void addPropertyChanges(List<LocalizableMessage> list, Object o)","com.serotonin.mango.vo.dataSource.virtual.IncrementMultistateChangeVO.addPropertyChanges(Ljava/util/List;Ljava/lang/Object;)V","L11681","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\IncrementMultistateChangeVO.java","78","5","86","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","0","0","0","0","2","0","0","0","3","5","2","0","0","9","9","5","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"L23024","void writeObject(ObjectOutputStream out)","com.serotonin.mango.vo.dataSource.virtual.IncrementMultistateChangeVO.writeObject(Ljava/io/ObjectOutputStream;)V","L11681","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\IncrementMultistateChangeVO.java","96","5","100","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","0","0","0","3","1","0","0","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23027","void readObject(ObjectInputStream in)","com.serotonin.mango.vo.dataSource.virtual.IncrementMultistateChangeVO.readObject(Ljava/io/ObjectInputStream;)V","L11681","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\IncrementMultistateChangeVO.java","102","5","110","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","9","0","0","0","0","2","0","0","0","0","4","1","0","1","7","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23031","int typeId()","com.serotonin.mango.vo.dataSource.virtual.NoChangeVO.typeId()I","L23029","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\NoChangeVO.java","34","5","37","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","0","1","0","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23032","LocalizableMessage getDescription()","com.serotonin.mango.vo.dataSource.virtual.NoChangeVO.getDescription()LLocalizableMessage;","L23029","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\NoChangeVO.java","39","5","42","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","0","1","0","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23033","ChangeTypeRT createRuntime()","com.serotonin.mango.vo.dataSource.virtual.NoChangeVO.createRuntime()Lcom/serotonin/mango/rt/dataSource/virtual/ChangeTypeRT;","L23029","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\NoChangeVO.java","44","5","47","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","0","1","0","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23044","void writeObject(ObjectOutputStream out)","com.serotonin.mango.vo.dataSource.virtual.NoChangeVO.writeObject(Ljava/io/ObjectOutputStream;)V","L23029","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\NoChangeVO.java","57","5","59","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23047","void readObject(ObjectInputStream in)","com.serotonin.mango.vo.dataSource.virtual.NoChangeVO.readObject(Ljava/io/ObjectInputStream;)V","L23029","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\NoChangeVO.java","61","5","63","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23052","int typeId()","com.serotonin.mango.vo.dataSource.virtual.RandomAnalogChangeVO.typeId()I","L11701","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\RandomAnalogChangeVO.java","42","5","45","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","0","1","0","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23053","LocalizableMessage getDescription()","com.serotonin.mango.vo.dataSource.virtual.RandomAnalogChangeVO.getDescription()LLocalizableMessage;","L11701","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\RandomAnalogChangeVO.java","47","5","50","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","0","1","0","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23054","ChangeTypeRT createRuntime()","com.serotonin.mango.vo.dataSource.virtual.RandomAnalogChangeVO.createRuntime()Lcom/serotonin/mango/rt/dataSource/virtual/ChangeTypeRT;","L11701","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\RandomAnalogChangeVO.java","52","5","55","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","1","1","0","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11709","double getMax()","com.serotonin.mango.vo.dataSource.virtual.RandomAnalogChangeVO.getMax()D","L11701","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\RandomAnalogChangeVO.java","57","5","59","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5059","void setMax(double max)","com.serotonin.mango.vo.dataSource.virtual.RandomAnalogChangeVO.setMax(D)V","L11701","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\RandomAnalogChangeVO.java","61","5","63","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L11711","double getMin()","com.serotonin.mango.vo.dataSource.virtual.RandomAnalogChangeVO.getMin()D","L11701","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\RandomAnalogChangeVO.java","65","5","67","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5057","void setMin(double min)","com.serotonin.mango.vo.dataSource.virtual.RandomAnalogChangeVO.setMin(D)V","L11701","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\RandomAnalogChangeVO.java","69","5","71","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23062","void addProperties(List<LocalizableMessage> list)","com.serotonin.mango.vo.dataSource.virtual.RandomAnalogChangeVO.addProperties(Ljava/util/List;)V","L11701","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\RandomAnalogChangeVO.java","73","5","78","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","1","0","0","0","2","3","1","0","0","6","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23064","void addPropertyChanges(List<LocalizableMessage> list, Object o)","com.serotonin.mango.vo.dataSource.virtual.RandomAnalogChangeVO.addPropertyChanges(Ljava/util/List;Ljava/lang/Object;)V","L11701","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\RandomAnalogChangeVO.java","80","5","86","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","7","0","0","0","0","1","0","0","0","2","4","2","0","0","7","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23074","void writeObject(ObjectOutputStream out)","com.serotonin.mango.vo.dataSource.virtual.RandomAnalogChangeVO.writeObject(Ljava/io/ObjectOutputStream;)V","L11701","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\RandomAnalogChangeVO.java","96","5","100","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","1","0","0","0","0","3","1","0","0","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23077","void readObject(ObjectInputStream in)","com.serotonin.mango.vo.dataSource.virtual.RandomAnalogChangeVO.readObject(Ljava/io/ObjectInputStream;)V","L11701","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\RandomAnalogChangeVO.java","102","5","110","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","9","0","0","0","0","2","0","0","0","0","4","1","0","1","7","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23081","int typeId()","com.serotonin.mango.vo.dataSource.virtual.RandomBooleanChangeVO.typeId()I","L23079","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\RandomBooleanChangeVO.java","34","5","37","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","0","1","0","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23082","LocalizableMessage getDescription()","com.serotonin.mango.vo.dataSource.virtual.RandomBooleanChangeVO.getDescription()LLocalizableMessage;","L23079","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\RandomBooleanChangeVO.java","39","5","42","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","0","1","0","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23083","ChangeTypeRT createRuntime()","com.serotonin.mango.vo.dataSource.virtual.RandomBooleanChangeVO.createRuntime()Lcom/serotonin/mango/rt/dataSource/virtual/ChangeTypeRT;","L23079","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\RandomBooleanChangeVO.java","44","5","47","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","1","0","0","0","0","1","0","0","0","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23094","void writeObject(ObjectOutputStream out)","com.serotonin.mango.vo.dataSource.virtual.RandomBooleanChangeVO.writeObject(Ljava/io/ObjectOutputStream;)V","L23079","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\vo\dataSource\virtual\RandomBooleanChangeVO.java","57","5","59","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","1","0","0","0","0","1","1","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
